iter	Passed	Remaining
4780	29358	32047
4781	29364	32041
4782	29369	32034
4783	29375	32027
4784	29380	32020
4785	29386	32014
4786	29391	32007
4787	29398	32001
4788	29403	31994
4789	29408	31987
4790	29414	31981
4791	29420	31974
4792	29426	31968
4793	29432	31961
4794	29438	31955
4795	29444	31949
4796	29450	31943
4797	29456	31937
4798	29463	31931
4799	29469	31924
4800	29475	31919
4801	29481	31912
4802	29488	31907
4803	29495	31902
4804	29501	31895
4805	29508	31890
4806	29514	31884
4807	29520	31878
4808	29527	31873
4809	29533	31867
4810	29540	31861
4811	29546	31855
4812	29552	31849
4813	29558	31842
4814	29564	31835
4815	29570	31830
4816	29576	31823
4817	29581	31816
4818	29587	31810
4819	29594	31804
4820	29599	31797
4821	29606	31792
4822	29612	31786
4823	29618	31780
4824	29625	31774
4825	29631	31768
4826	29638	31763
4827	29644	31757
4828	29652	31752
4829	29659	31747
4830	29666	31741
4831	29672	31736
4832	29679	31730
4833	29685	31724
4834	29691	31718
4835	29697	31711
4836	29704	31706
4837	29710	31700
4838	29717	31694
4839	29723	31689
4840	29732	31685
4841	29740	31681
4842	29746	31675
4843	29753	31670
4844	29760	31664
4845	29766	31657
4846	29772	31652
4847	29780	31647
4848	29786	31641
4849	29792	31635
4850	29798	31628
4851	29804	31622
4852	29810	31616
4853	29816	31609
4854	29821	31603
4855	29828	31597
4856	29834	31590
4857	29839	31584
4858	29845	31577
4859	29867	31588
4860	29873	31581
4861	29878	31575
4862	29885	31568
4863	29890	31562
4864	29897	31556
4865	29903	31550
4866	29909	31543
4867	29914	31537
4868	29920	31530
4869	29926	31524
4870	29933	31518
4871	29939	31512
4872	29945	31506
4873	29951	31499
4874	29957	31494
4875	29964	31488
4876	29970	31482
4877	29976	31476
4878	29983	31470
4879	29989	31464
4880	29994	31457
4881	30001	31451
4882	30008	31446
4883	30014	31440
4884	30020	31433
4885	30026	31427
4886	30032	31421
4887	30038	31414
4888	30043	31407
4889	30049	31401
4890	30055	31395
4891	30062	31389
4892	30069	31384
4893	30076	31379
4894	30083	31374
4895	30090	31368
4896	30097	31363
4897	30103	31357
4898	30110	31352
4899	30117	31346
4900	30124	31341
4901	30131	31336
4902	30137	31330
4903	30145	31326
4904	30154	31322
4905	30161	31316
4906	30169	31312
4907	30175	31306
4908	30181	31300
4909	30187	31294
4910	30194	31288
4911	30201	31283
4912	30207	31277
4913	30212	31270
4914	30219	31264
4915	30226	31259
4916	30233	31253
4917	30248	31256
4918	30254	31251
4919	30261	31245
4920	30267	31239
4921	30273	31233
4922	30280	31227
4923	30286	31221
4924	30292	31215
4925	30299	31209
4926	30305	31203
4927	30311	31197
4928	30318	31192
4929	30325	31186
4930	30331	31180
4931	30338	31174
4932	30344	31168
4933	30350	31162
4934	30357	31157
4935	30364	31151
4936	30370	31146
4937	30377	31139
4938	30384	31134
4939	30390	31128
4940	30396	31122
4941	30403	31117
4942	30410	31112
4943	30417	31106
4944	30424	31100
4945	30431	31096
4946	30438	31090
4947	30444	31084
4948	30451	31079
4949	30457	31073
4950	30465	31068
4951	30471	31062
4952	30478	31056
4953	30485	31051
4954	30491	31045
4955	30497	31039
4956	30503	31032
4957	30509	31026
4958	30516	31020
4959	30522	31015
4960	30529	31009
4961	30536	31003
4962	30542	30997
4963	30549	30992
4964	30554	30985
4965	30561	30979
4966	30568	30974
4967	30575	30969
4968	30597	30979
4969	30604	30973
4970	30611	30968
4971	30618	30962
4972	30624	30957
4973	30632	30952
4974	30638	30946
4975	30644	30940
4976	30651	30934
4977	30657	30928
4978	30663	30922
4979	30670	30916
4980	30677	30911
4981	30683	30905
4982	30689	30898
4983	30696	30893
4984	30702	30887
4985	30709	30881
4986	30715	30875
4987	30722	30870
4988	30728	30864
4989	30734	30857
4990	30741	30852
4991	30747	30845
4992	30753	30839
4993	30758	30832
4994	30765	30826
4995	30771	30821
4996	30778	30815
4997	30784	30809
4998	30790	30803
4999	30797	30797
5000	30802	30790
5001	30809	30784
5002	30815	30778
5003	30820	30771
5004	30826	30765
5005	30832	30759
5006	30838	30752
5007	30845	30746
5008	30850	30740
5009	30857	30734
5010	30864	30728
5011	30870	30722
5012	30877	30717
5013	30882	30710
5014	30889	30705
5015	30895	30698
5016	30901	30692
5017	30907	30686
5018	30914	30679
5019	30920	30673
5020	30928	30669
5021	30950	30679
5022	30956	30673
5023	30962	30666
5024	30968	30660
5025	30974	30654
5026	30981	30648
5027	30987	30642
5028	30993	30636
5029	31000	30630
5030	31006	30624
5031	31013	30618
5032	31019	30612
5033	31025	30606
5034	31033	30602
5035	31040	30596
5036	31046	30590
5037	31052	30584
5038	31059	30578
5039	31065	30572
5040	31070	30565
5041	31077	30559
5042	31083	30553
5043	31090	30547
5044	31096	30542
5045	31102	30535
5046	31109	30529
5047	31115	30523
5048	31122	30518
5049	31127	30511
5050	31135	30506
5051	31141	30500
5052	31146	30493
5053	31152	30487
5054	31158	30480
5055	31164	30474
5056	31169	30467
5057	31176	30461
5058	31183	30455
5059	31189	30449
5060	31195	30443
5061	31202	30437
5062	31208	30431
5063	31215	30426
5064	31221	30420
5065	31228	30414
5066	31234	30408
5067	31241	30403
5068	31247	30397
5069	31253	30390
5070	31260	30384
5071	31266	30378
5072	31272	30372
5073	31278	30366
5074	31285	30360
5075	31291	30354
5076	31297	30347
5077	31303	30342
5078	31310	30336
5079	31316	30330
5080	31323	30325
5081	31330	30319
5082	31337	30314
5083	31344	30308
5084	31351	30303
5085	31356	30296
5086	31362	30290
5087	31369	30284
5088	31375	30277
5089	31381	30271
5090	31387	30265
5091	31393	30258
5092	31399	30252
5093	31405	30246
5094	31411	30239
5095	31418	30234
5096	31425	30229
5097	31432	30223
5098	31439	30218
5099	31446	30213
5100	31453	30207
5101	31459	30201
5102	31466	30196
5103	31474	30191
5104	31480	30185
5105	31487	30180
5106	31495	30175
5107	31502	30169
5108	31509	30165
5109	31517	30160
5110	31524	30154
5111	31531	30149
5112	31538	30144
5113	31548	30142
5114	31556	30137
5115	31563	30132
5116	31570	30126
5117	31577	30121
5118	31584	30115
5119	31590	30109
5120	31597	30104
5121	31603	30098
5122	31610	30092
5123	31617	30087
5124	31624	30081
5125	31631	30076
5126	31638	30070
5127	31646	30066
5128	31654	30062
5129	31661	30056
5130	31668	30051
5131	31676	30046
5132	31682	30040
5133	31690	30036
5134	31707	30040
5135	31714	30035
5136	31721	30029
5137	31728	30024
5138	31735	30018
5139	31742	30013
5140	31750	30008
5141	31756	30002
5142	31764	29997
5143	31771	29992
5144	31778	29987
5145	31788	29984
5146	31800	29984
5147	31812	29983
5148	31823	29981
5149	31833	29979
5150	31844	29977
5151	31854	29974
5152	31865	29973
5153	31884	29979
5154	31898	29980
5155	31911	29980
5156	31921	29978
5157	31932	29976
5158	31942	29973
5159	31952	29971
5160	31964	29970
5161	31974	29967
5162	31985	29965
5163	31995	29963
5164	32005	29960
5165	32015	29957
5166	32025	29955
5167	32035	29952
5168	32046	29951
5169	32057	29949
5170	32067	29946
5171	32077	29943
5172	32086	29940
5173	32097	29938
5174	32109	29938
5175	32119	29935
5176	32130	29933
5177	32140	29930
5178	32150	29928
5179	32162	29927
5180	32172	29924
5181	32184	29923
5182	32195	29922
5183	32206	29920
5184	32216	29917
5185	32226	29914
5186	32236	29912
5187	32246	29909
5188	32257	29907
5189	32268	29905
5190	32277	29902
5191	32288	29900
5192	32298	29897
5193	32308	29895
5194	32318	29892
5195	32329	29890
5196	32339	29887
5197	32348	29884
5198	32358	29881
5199	32369	29879
5200	32379	29877
5201	32390	29874
5202	32400	29872
5203	32410	29869
5204	32420	29866
5205	32429	29863
5206	32439	29860
5207	32449	29857
5208	32460	29855
5209	32471	29854
5210	32482	29851
5211	32492	29848
5212	32502	29846
5213	32512	29843
5214	32522	29840
5215	32532	29838
5216	32543	29836
5217	32553	29833
5218	32569	29836
5219	32587	29840
5220	32600	29841
5221	32612	29839
5222	32623	29837
5223	32634	29835
5224	32644	29833
5225	32655	29830
5226	32665	29828
5227	32676	29826
5228	32686	29823
5229	32695	29820
5230	32705	29817
5231	32715	29813
5232	32726	29812
5233	32736	29809
5234	32746	29806
5235	32756	29804
5236	32766	29801
5237	32777	29798
5238	32787	29795
5239	32798	29794
5240	32808	29791
5241	32818	29788
5242	32828	29785
5243	32838	29782
5244	32850	29781
5245	32860	29778
5246	32870	29775
5247	32881	29774
5248	32892	29771
5249	32902	29768
5250	32913	29766
5251	32923	29763
5252	32933	29761
5253	32945	29759
5254	32955	29757
5255	32965	29754
5256	32975	29751
5257	32985	29748
5258	32994	29744
5259	33004	29742
5260	33014	29738
5261	33024	29735
5262	33033	29732
5263	33044	29729
5264	33054	29726
5265	33064	29724
5266	33074	29720
5267	33083	29717
5268	33094	29715
5269	33104	29712
5270	33114	29709
5271	33131	29713
5272	33141	29710
5273	33151	29706
5274	33163	29705
5275	33173	29702
5276	33184	29700
5277	33194	29697
5278	33204	29694
5279	33215	29692
5280	33225	29690
5281	33236	29687
5282	33246	29684
5283	33256	29681
5284	33266	29678
5285	33277	29676
5286	33287	29673
5287	33297	29670
5288	33306	29666
5289	33316	29663
5290	33327	29661
5291	33337	29658
5292	33347	29655
5293	33357	29652
5294	33369	29651
5295	33385	29653
5296	33401	29655
5297	33413	29655
5298	33423	29651
5299	33433	29648
5300	33442	29644
5301	33454	29643
5302	33465	29641
5303	33475	29638
5304	33486	29635
5305	33497	29633
5306	33507	29630
5307	33517	29627
5308	33527	29624
5309	33538	29622
5310	33549	29620
5311	33559	29617
5312	33570	29614
5313	33580	29612
5314	33591	29609
5315	33600	29606
5316	33610	29603
5317	33621	29600
5318	33631	29597
5319	33640	29593
5320	33652	29591
5321	33661	29587
5322	33671	29585
5323	33681	29581
5324	33691	29578
5325	33701	29575
5326	33711	29572
5327	33721	29569
5328	33731	29566
5329	33741	29563
5330	33752	29561
5331	33763	29558
5332	33772	29555
5333	33783	29552
5334	33793	29549
5335	33803	29546
5336	33813	29543
5337	33823	29540
5338	33833	29536
5339	33844	29534
5340	33855	29532
5341	33866	29530
5342	33876	29527
5343	33886	29524
5344	33896	29520
5345	33906	29517
5346	33917	29515
5347	33928	29512
5348	33938	29509
5349	33949	29507
5350	33958	29503
5351	33968	29500
5352	33979	29498
5353	33988	29494
5354	33999	29491
5355	34009	29488
5356	34018	29484
5357	34028	29481
5358	34038	29478
5359	34048	29474
5360	34057	29470
5361	34068	29468
5362	34078	29464
5363	34089	29462
5364	34098	29459
5365	34108	29455
5366	34118	29452
5367	34129	29449
5368	34139	29446
5369	34150	29444
5370	34159	29440
5371	34169	29437
5372	34179	29433
5373	34189	29430
5374	34198	29426
5375	34208	29423
5376	34219	29420
5377	34230	29418
5378	34240	29415
5379	34251	29413
5380	34261	29410
5381	34272	29407
5382	34282	29404
5383	34293	29402
5384	34305	29400
5385	34315	29397
5386	34325	29393
5387	34334	29389
5388	34345	29387
5389	34354	29383
5390	34364	29379
5391	34375	29377
5392	34385	29373
5393	34395	29370
5394	34404	29366
5395	34413	29362
5396	34423	29359
5397	34432	29355
5398	34443	29352
5399	34454	29350
5400	34464	29346
5401	34474	29343
5402	34485	29340
5403	34495	29337
5404	34506	29335
5405	34517	29332
5406	34527	29329
5407	34537	29326
5408	34548	29323
5409	34559	29321
5410	34569	29318
5411	34578	29314
5412	34589	29310
5413	34598	29307
5414	34608	29304
5415	34618	29300
5416	34628	29296
5417	34639	29294
5418	34649	29290
5419	34658	29287
5420	34668	29283
5421	34677	29279
5422	34686	29275
5423	34696	29272
5424	34707	29269
5425	34717	29265
5426	34726	29262
5427	34737	29259
5428	34748	29256
5429	34759	29254
5430	34770	29251
5431	34779	29247
5432	34790	29245
5433	34802	29243
5434	34812	29240
5435	34823	29237
5436	34833	29234
5437	34844	29231
5438	34857	29230
5439	34873	29232
5440	34886	29231
5441	34898	29229
5442	34909	29226
5443	34919	29223
5444	34929	29220
5445	34939	29216
5446	34949	29212
5447	34959	29209
5448	34969	29206
5449	34978	29202
5450	34989	29199
5451	34999	29196
5452	35010	29193
5453	35021	29190
5454	35031	29187
5455	35043	29185
5456	35053	29182
5457	35064	29179
5458	35075	29177
5459	35085	29173
5460	35095	29169
5461	35105	29166
5462	35115	29163
5463	35126	29160
5464	35137	29157
5465	35148	29154
5466	35159	29152
5467	35169	29149
5468	35179	29145
5469	35189	29142
5470	35199	29138
5471	35209	29135
5472	35218	29131
5473	35228	29127
5474	35238	29124
5475	35248	29120
5476	35258	29117
5477	35269	29114
5478	35280	29111
5479	35289	29107
5480	35299	29103
5481	35309	29100
5482	35319	29096
5483	35331	29094
5484	35342	29092
5485	35354	29090
5486	35365	29087
5487	35374	29083
5488	35385	29081
5489	35396	29077
5490	35406	29074
5491	35416	29071
5492	35426	29067
5493	35435	29063
5494	35445	29059
5495	35455	29056
5496	35466	29053
5497	35477	29050
5498	35487	29046
5499	35498	29044
5500	35509	29041
5501	35519	29038
5502	35529	29034
5503	35540	29031
5504	35550	29027
5505	35560	29024
5506	35570	29021
5507	35580	29017
5508	35590	29013
5509	35601	29010
5510	35610	29006
5511	35621	29003
5512	35632	29000
5513	35643	28998
5514	35654	28995
5515	35664	28991
5516	35678	28991
5517	35696	28994
5518	35706	28991
5519	35719	28989
5520	35730	28986
5521	35740	28983
5522	35751	28980
5523	35761	28977
5524	35772	28974
5525	35782	28970
5526	35792	28966
5527	35803	28963
5528	35813	28960
5529	35824	28957
5530	35835	28955
5531	35846	28952
5532	35857	28948
5533	35867	28945
5534	35878	28942
5535	35888	28939
5536	35899	28936
5537	35909	28932
5538	35919	28928
5539	35929	28925
5540	35939	28921
5541	35950	28918
5542	35959	28914
5543	35969	28910
5544	35980	28907
5545	35990	28904
5546	36001	28900
5547	36011	28897
5548	36022	28894
5549	36031	28890
5550	36041	28886
5551	36051	28882
5552	36062	28879
5553	36073	28877
5554	36084	28873
5555	36094	28870
5556	36105	28867
5557	36115	28863
5558	36126	28860
5559	36137	28857
5560	36147	28853
5561	36158	28851
5562	36168	28847
5563	36178	28843
5564	36189	28840
5565	36199	28837
5566	36208	28833
5567	36219	28829
5568	36229	28825
5569	36241	28823
5570	36252	28821
5571	36262	28817
5572	36271	28813
5573	36282	28809
5574	36291	28805
5575	36301	28801
5576	36311	28797
5577	36321	28794
5578	36331	28790
5579	36341	28786
5580	36350	28782
5581	36361	28779
5582	36372	28775
5583	36382	28772
5584	36392	28768
5585	36403	28765
5586	36414	28762
5587	36425	28759
5588	36436	28756
5589	36446	28752
5590	36456	28749
5591	36468	28746
5592	36479	28743
5593	36489	28740
5594	36499	28736
5595	36510	28733
5596	36521	28730
5597	36532	28727
5598	36545	28726
5599	36561	28727
5600	36573	28725
5601	36586	28723
5602	36597	28719
5603	36607	28716
5604	36617	28712
5605	36627	28708
5606	36637	28705
5607	36648	28701
5608	36658	28698
5609	36668	28694
5610	36678	28690
5611	36689	28687
5612	36699	28683
5613	36710	28680
5614	36719	28676
5615	36729	28672
5616	36740	28669
5617	36751	28666
5618	36761	28662
5619	36771	28658
5620	36780	28653
5621	36791	28650
5622	36801	28646
5623	36811	28642
5624	36822	28639
5625	36833	28636
5626	36843	28632
5627	36852	28628
5628	36864	28625
5629	36874	28621
5630	36886	28619
5631	36898	28616
5632	36907	28612
5633	36917	28608
5634	36927	28604
5635	36938	28601
5636	36949	28598
5637	36961	28596
5638	36971	28592
5639	36981	28588
5640	36991	28584
5641	37003	28582
5642	37014	28578
5643	37023	28574
5644	37035	28571
5645	37046	28568
5646	37056	28564
5647	37065	28560
5648	37077	28557
5649	37087	28553
5650	37097	28549
5651	37106	28545
5652	37116	28541
5653	37128	28538
5654	37137	28534
5655	37147	28530
5656	37155	28525
5657	37165	28521
5658	37175	28517
5659	37186	28513
5660	37197	28510
5661	37207	28506
5662	37218	28503
5663	37227	28498
5664	37239	28496
5665	37262	28502
5666	37276	28501
5667	37290	28500
5668	37301	28497
5669	37311	28493
5670	37324	28491
5671	37336	28489
5672	37349	28487
5673	37362	28486
5674	37374	28483
5675	37387	28481
5676	37398	28478
5677	37409	28475
5678	37421	28472
5679	37433	28470
5680	37445	28467
5681	37455	28463
5682	37466	28461
5683	37477	28457
5684	37489	28455
5685	37501	28452
5686	37514	28450
5687	37528	28450
5688	37542	28448
5689	37557	28448
5690	37569	28446
5691	37583	28445
5692	37594	28441
5693	37605	28438
5694	37616	28435
5695	37626	28431
5696	37637	28427
5697	37647	28423
5698	37658	28420
5699	37681	28426
5700	37690	28421
5701	37700	28417
5702	37710	28413
5703	37719	28408
5704	37730	28405
5705	37740	28400
5706	37750	28396
5707	37760	28392
5708	37770	28389
5709	37781	28385
5710	37791	28381
5711	37800	28377
5712	37822	28381
5713	37832	28377
5714	37843	28374
5715	37854	28370
5716	37863	28366
5717	37873	28362
5718	37885	28359
5719	37894	28354
5720	37904	28350
5721	37915	28346
5722	37925	28343
5723	37935	28338
5724	37945	28334
5725	37956	28331
5726	37967	28327
5727	37977	28323
5728	37988	28320
5729	37998	28316
5730	38008	28312
5731	38019	28308
5732	38029	28304
5733	38039	28300
5734	38049	28296
5735	38060	28293
5736	38071	28289
5737	38081	28285
5738	38091	28281
5739	38102	28277
5740	38111	28273
5741	38122	28269
5742	38133	28266
5743	38143	28262
5744	38153	28258
5745	38165	28255
5746	38175	28251
5747	38184	28246
5748	38195	28242
5749	38206	28239
5750	38218	28236
5751	38228	28232
5752	38239	28229
5753	38250	28225
5754	38260	28221
5755	38273	28219
5756	38284	28216
5757	38295	28212
5758	38306	28209
5759	38317	28205
5760	38327	28201
5761	38338	28198
5762	38349	28194
5763	38358	28190
5764	38370	28186
5765	38379	28182
5766	38390	28178
5767	38400	28174
5768	38410	28170
5769	38420	28166
5770	38431	28162
5771	38443	28159
5772	38453	28155
5773	38466	28153
5774	38479	28151
5775	38492	28149
5776	38506	28147
5777	38519	28146
5778	38533	28145
5779	38546	28143
5780	38560	28141
5781	38572	28139
5782	38585	28136
5783	38599	28135
5784	38611	28132
5785	38623	28129
5786	38634	28126
5787	38645	28122
5788	38655	28118
5789	38666	28114
5790	38676	28110
5791	38686	28106
5792	38695	28101
5793	38705	28097
5794	38715	28092
5795	38725	28088
5796	38735	28084
5797	38746	28080
5798	38756	28076
5799	38766	28072
5800	38775	28067
5801	38786	28063
5802	38797	28060
5803	38807	28055
5804	38817	28051
5805	38828	28048
5806	38839	28044
5807	38850	28040
5808	38864	28039
5809	38879	28038
5810	38892	28036
5811	38905	28034
5812	38917	28031
5813	38927	28027
5814	38937	28022
5815	38947	28018
5816	38958	28015
5817	38968	28010
5818	38978	28006
5819	38988	28001
5820	38998	27997
5821	39007	27992
5822	39017	27988
5823	39027	27984
5824	39037	27979
5825	39046	27974
5826	39057	27970
5827	39066	27966
5828	39077	27961
5829	39087	27957
5830	39098	27954
5831	39108	27949
5832	39118	27945
5833	39128	27941
5834	39137	27936
5835	39147	27932
5836	39158	27927
5837	39168	27923
5838	39179	27919
5839	39189	27915
5840	39202	27913
5841	39212	27909
5842	39223	27905
5843	39232	27900
5844	39242	27896
5845	39253	27892
5846	39265	27889
5847	39276	27885
5848	39287	27882
5849	39297	27877
5850	39308	27874
5851	39318	27869
5852	39328	27865
5853	39338	27861
5854	39350	27857
5855	39359	27853
5856	39370	27849
5857	39381	27845
5858	39392	27841
5859	39403	27837
5860	39413	27833
5861	39423	27829
5862	39433	27824
5863	39443	27820
5864	39453	27816
5865	39464	27811
5866	39475	27808
5867	39484	27803
5868	39493	27798
5869	39504	27794
5870	39514	27789
5871	39524	27785
5872	39534	27780
5873	39544	27776
5874	39556	27773
5875	39566	27769
5876	39577	27765
5877	39587	27761
5878	39597	27756
5879	39607	27752
5880	39619	27748
5881	39629	27744
5882	39639	27740
5883	39650	27736
5884	39662	27733
5885	39673	27729
5886	39683	27725
5887	39694	27721
5888	39704	27716
5889	39714	27712
5890	39724	27708
5891	39735	27704
5892	39747	27701
5893	39757	27696
5894	39768	27693
5895	39779	27689
5896	39790	27685
5897	39801	27681
5898	39811	27677
5899	39821	27672
5900	39832	27668
5901	39846	27667
5902	39862	27667
5903	39877	27665
5904	39889	27662
5905	39900	27658
5906	39910	27654
5907	39921	27650
5908	39933	27647
5909	39944	27643
5910	39955	27639
5911	39966	27635
5912	39976	27631
5913	39986	27626
5914	39997	27623
5915	40008	27618
5916	40017	27613
5917	40030	27611
5918	40040	27607
5919	40050	27602
5920	40062	27599
5921	40074	27595
5922	40084	27591
5923	40093	27586
5924	40103	27582
5925	40113	27577
5926	40123	27572
5927	40133	27568
5928	40143	27563
5929	40154	27559
5930	40165	27555
5931	40177	27552
5932	40188	27548
5933	40198	27544
5934	40208	27539
5935	40219	27535
5936	40229	27530
5937	40239	27526
5938	40249	27522
5939	40261	27518
5940	40273	27515
5941	40284	27511
5942	40298	27509
5943	40311	27507
5944	40324	27504
5945	40336	27501
5946	40348	27498
5947	40362	27496
5948	40374	27493
5949	40386	27490
5950	40398	27486
5951	40410	27483
5952	40421	27479
5953	40433	27475
5954	40444	27472
5955	40454	27467
5956	40476	27471
5957	40491	27470
5958	40506	27468
5959	40518	27465
5960	40529	27461
5961	40540	27457
5962	40552	27454
5963	40563	27450
5964	40574	27446
5965	40584	27441
5966	40595	27437
5967	40605	27433
5968	40616	27429
5969	40626	27424
5970	40637	27420
5971	40647	27416
5972	40658	27411
5973	40669	27407
5974	40680	27403
5975	40691	27399
5976	40701	27395
5977	40712	27391
5978	40722	27386
5979	40735	27383
5980	40747	27380
5981	40758	27376
5982	40769	27372
5983	40780	27368
5984	40791	27364
5985	40801	27360
5986	40811	27355
5987	40822	27351
5988	40833	27347
5989	40845	27343
5990	40857	27340
5991	40867	27335
5992	40879	27332
5993	40889	27327
5994	40899	27323
5995	40909	27318
5996	40920	27314
5997	40932	27310
5998	40942	27306
5999	40952	27301
6000	40964	27298
6001	40975	27294
6002	40985	27289
6003	40996	27285
6004	41007	27281
6005	41018	27277
6006	41031	27274
6007	41041	27270
6008	41061	27271
6009	41076	27270
6010	41093	27270
6011	41104	27266
6012	41120	27265
6013	41132	27262
6014	41144	27258
6015	41157	27255
6016	41169	27252
6017	41182	27249
6018	41194	27245
6019	41208	27244
6020	41220	27240
6021	41232	27237
6022	41243	27232
6023	41256	27230
6024	41268	27226
6025	41280	27223
6026	41290	27219
6027	41300	27214
6028	41310	27209
6029	41322	27205
6030	41332	27200
6031	41342	27196
6032	41353	27191
6033	41363	27187
6034	41375	27183
6035	41385	27179
6036	41395	27174
6037	41407	27170
6038	41418	27166
6039	41429	27162
6040	41439	27157
6041	41451	27153
6042	41463	27150
6043	41473	27145
6044	41484	27141
6045	41495	27137
6046	41506	27133
6047	41517	27129
6048	41528	27124
6049	41539	27121
6050	41548	27115
6051	41559	27111
6052	41569	27106
6053	41579	27101
6054	41589	27096
6055	41598	27091
6056	41609	27086
6057	41618	27081
6058	41629	27077
6059	41640	27072
6060	41649	27067
6061	41659	27063
6062	41670	27058
6063	41680	27054
6064	41691	27049
6065	41701	27044
6066	41710	27039
6067	41720	27034
6068	41731	27030
6069	41742	27025
6070	41751	27020
6071	41761	27015
6072	41771	27010
6073	41781	27006
6074	41791	27001
6075	41802	26996
6076	41812	26992
6077	41823	26987
6078	41834	26983
6079	41844	26978
6080	41854	26973
6081	41865	26969
6082	41873	26963
6083	41883	26958
6084	41893	26953
6085	41903	26948
6086	41913	26944
6087	41924	26939
6088	41933	26934
6089	41944	26929
6090	41953	26924
6091	41963	26919
6092	41975	26915
6093	41985	26910
6094	41995	26905
6095	42004	26900
6096	42014	26895
6097	42024	26890
6098	42035	26886
6099	42045	26881
6100	42055	26876
6101	42066	26872
6102	42074	26866
6103	42085	26862
6104	42097	26858
6105	42107	26853
6106	42117	26848
6107	42128	26844
6108	42139	26839
6109	42150	26835
6110	42160	26830
6111	42171	26826
6112	42181	26821
6113	42191	26816
6114	42202	26812
6115	42213	26807
6116	42223	26803
6117	42233	26798
6118	42244	26793
6119	42254	26788
6120	42264	26783
6121	42274	26779
6122	42284	26774
6123	42294	26769
6124	42306	26765
6125	42315	26759
6126	42325	26754
6127	42334	26749
6128	42344	26744
6129	42353	26738
6130	42364	26734
6131	42373	26728
6132	42384	26724
6133	42395	26719
6134	42405	26715
6135	42415	26709
6136	42425	26705
6137	42436	26700
6138	42446	26696
6139	42456	26690
6140	42466	26685
6141	42476	26680
6142	42487	26676
6143	42498	26672
6144	42508	26667
6145	42518	26662
6146	42529	26657
6147	42539	26652
6148	42549	26647
6149	42560	26643
6150	42570	26638
6151	42582	26634
6152	42592	26630
6153	42603	26625
6154	42616	26622
6155	42627	26617
6156	42637	26613
6157	42649	26609
6158	42659	26604
6159	42670	26599
6160	42681	26595
6161	42692	26591
6162	42703	26586
6163	42715	26582
6164	42725	26577
6165	42735	26572
6166	42745	26567
6167	42755	26562
6168	42765	26557
6169	42774	26552
6170	42784	26547
6171	42794	26542
6172	42805	26537
6173	42816	26533
6174	42826	26528
6175	42837	26523
6176	42847	26518
6177	42856	26513
6178	42867	26508
6179	42878	26503
6180	42889	26499
6181	42898	26494
6182	42909	26489
6183	42920	26485
6184	42931	26481
6185	42949	26480
6186	42962	26477
6187	42974	26473
6188	42984	26468
6189	42995	26464
6190	43006	26459
6191	43016	26454
6192	43025	26448
6193	43035	26443
6194	43046	26439
6195	43056	26434
6196	43067	26429
6197	43076	26424
6198	43086	26418
6199	43097	26414
6200	43107	26409
6201	43115	26403
6202	43125	26398
6203	43136	26393
6204	43146	26388
6205	43156	26383
6206	43166	26378
6207	43177	26373
6208	43187	26369
6209	43198	26364
6210	43208	26358
6211	43217	26353
6212	43227	26348
6213	43237	26343
6214	43246	26337
6215	43256	26332
6216	43267	26327
6217	43277	26323
6218	43286	26317
6219	43296	26312
6220	43306	26307
6221	43317	26302
6222	43328	26297
6223	43338	26292
6224	43348	26287
6225	43358	26282
6226	43369	26277
6227	43380	26273
6228	43392	26269
6229	43403	26264
6230	43412	26259
6231	43422	26254
6232	43433	26249
6233	43443	26244
6234	43454	26240
6235	43465	26235
6236	43475	26230
6237	43485	26225
6238	43497	26221
6239	43508	26216
6240	43518	26211
6241	43529	26207
6242	43539	26201
6243	43549	26196
6244	43558	26191
6245	43569	26186
6246	43580	26181
6247	43591	26177
6248	43601	26171
6249	43610	26166
6250	43621	26161
6251	43631	26156
6252	43642	26151
6253	43653	26147
6254	43663	26142
6255	43674	26137
6256	43684	26132
6257	43695	26127
6258	43706	26123
6259	43716	26118
6260	43727	26113
6261	43738	26108
6262	43756	26108
6263	43770	26105
6264	43783	26102
6265	43805	26104
6266	43816	26099
6267	43826	26094
6268	43837	26089
6269	43847	26084
6270	43856	26079
6271	43866	26073
6272	43877	26068
6273	43886	26063
6274	43896	26058
6275	43906	26052
6276	43915	26047
6277	43926	26042
6278	43936	26037
6279	43945	26031
6280	43955	26026
6281	43965	26020
6282	43977	26016
6283	43987	26011
6284	43997	26006
6285	44007	26001
6286	44018	25996
6287	44028	25991
6288	44040	25987
6289	44051	25982
6290	44061	25977
6291	44070	25971
6292	44082	25967
6293	44092	25962
6294	44103	25957
6295	44113	25952
6296	44124	25947
6297	44135	25942
6298	44145	25937
6299	44155	25932
6300	44166	25927
6301	44176	25922
6302	44186	25917
6303	44196	25912
6304	44205	25906
6305	44215	25901
6306	44225	25896
6307	44236	25890
6308	44246	25885
6309	44258	25881
6310	44268	25876
6311	44279	25871
6312	44290	25866
6313	44300	25861
6314	44311	25857
6315	44322	25852
6316	44332	25847
6317	44343	25842
6318	44353	25836
6319	44363	25831
6320	44374	25827
6321	44384	25822
6322	44394	25816
6323	44405	25811
6324	44415	25806
6325	44426	25802
6326	44437	25797
6327	44447	25791
6328	44457	25786
6329	44475	25786
6330	44491	25783
6331	44504	25780
6332	44512	25774
6333	44524	25769
